StartDate,EndDate,Duration (in seconds),ResponseId,Generic_response_W_1,Generic_response_W_2,Generic_response_W_3,Generic_wtp_W_3,Pers_response_W_1,Pers_response_W_2,Pers_response_W_3,Personality_wtp_W_3,Generic_response_S_1,Generic_response_S_2,Generic_response_S_3,Generic_wtp_S_3,Pers_response_S_1,Pers_response_S_2,Pers_response_S_3,Personality_wtp_S_3,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,big5_11,big5_12,big5_13,big5_14,big5_15,big5_16,big5_17,big5_18,big5_19,big5_20,big5_21,big5_22,big5_23,big5_24,big5_25,big5_26,big5_27,big5_28,big5_29,big5_30,big5_90,Generic_Sneaker,Generic_Weekend,Salient_Tailored_Sneaker,Salient_Tailored_Weekend,FL_32_DO,FL_50_DO,HashedID
12/7/2023 9:55,12/7/2023 9:58,176,R_2cq6cxmvboa5y8A,3,3,4,70,6,6,6,175,5,5,5,50,6,7,6,50,5,5,3,5,3,3,1,1,4,3,3,5,6,5,4,6,1,3,6,3,6,7,3,6,3,4,3,5,2,1,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Introducing the Nike sneaker that's always ready to go the extra mile. With its sleek design and durable construction, this shoe ensures you always meet your goals and never miss a beat. Whether you're hitting the gym, running errands, or just need a reliable shoe for everyday wear, our Nike sneaker has got you covered. So why settle for anything less? Get your hands on the ultimate footwear for dependable and organized individuals and step up your game today!","Explore the historical and cultural wonders of Rome with a weekend getaway that's designed just for you. Enjoy a carefully planned itinerary that'll take you to all the must-visit attractions, while also leaving plenty of time for you to relax and recharge. From the iconic Colosseum to the serene Vatican City, you'll get to experience it all at a leisurely pace, allowing you to soak in all the intricate details and enriching history that Rome has to offer. With comfortable accommodations, personalized service, and attention to every detail, this is the perfect travel experience for those who appreciate organization, reliability, and attention to detail. Book your weekend getaway to Rome today and let us take care of the rest!",Personality|Generic,PersonalitySneakers|GenericSneakers,c97ab89355779632d16f9d4cce93ea38
12/7/2023 9:53,12/7/2023 9:59,357,R_1P8jne58LFmu713,5,5,5,374,6,7,6,503,6,5,6,45,5,5,6,40,7,7,1,5,7,3,1,2,5,1,3,4,7,6,7,2,1,7,3,1,5,7,7,3,6,5,2,1,4,1,6,"Get ready to take on any challenge and push your limits to the fullest with Nike sneakers! Engineered with the latest technology, our sneakers offer superior comfort, support and style. Whether you're hitting the gym, running your favorite trail, or just taking it easy on the weekend, Nike sneakers deliver the perfect blend of performance and style. Don't settle for less, elevate your game with Nike today! #JustDoIt #NikeSneakers","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","""Step up your game with the new Nike Sneaker - designed to help you stay on top and ready for anything. Its sleek design and comfortable fit will have you tackling your day with ease. From the daily grind to weekend adventures, this sneaker will support you every step of the way. Get ready to soar to new heights with Nike.""","Escape the daily grind and treat yourself to a weekend in one of Europe's most celebrated cities: Rome! Immerse yourself in the history, art, and cuisine of this beautiful city, all while enjoying the comfort and convenience of a conscientiously planned trip. From organized walking tours to top-rated accommodations, every aspect of your getaway has been carefully curated to ensure a stress-free and unforgettable experience. Whether you're strolling through ancient ruins or savoring a delicious meal at a local trattoria, you'll relish the satisfaction of knowing that every detail has been thoughtfully taken care of. Come bask in Rome's glorious atmosphere and let us take care of the rest!",Personality|Generic,GenericSneakers|PersonalitySneakers,64a82531b8409ab94ecf47287aa251b2
12/7/2023 10:07,12/7/2023 10:15,514,R_1mttAbcvrrIJcRL,3,3,3,0,3,4,3,0,2,2,2,25,2,2,2,25,5,5,5,5,6,3,2,5,5,2,3,3,6,5,5,3,2,3,4,2,4,6,4,4,7,5,3,4,4,2,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories",Discover the perfect balance of comfort and style with Nike's latest sneaker release. The sleek design and innovative technology will enable you to hit the ground running with ease and confidence. Unleash your inner athlete with the perfect complement to your quiet determination. Order now and get ready to astonish yourself with every step.,"Escape to the captivating city of Rome for a weekend retreat that's perfect for anyone seeking peaceful solitude. Discover the awe-inspiring history and culture that abound in this ancient city, all at your own pace. Explore the hidden gems and serene corners of the city as you immerse yourself in its beauty and history. Whether you prefer the quiet streets of Trastevere or the peaceful gardens of Villa Borghese, Rome offers the perfect backdrop for a tranquil weekend getaway. Enjoy the time to yourself, recharge your batteries, and return home feeling rejuvenated and refreshed. Come and visit Rome.",Personality|Generic,GenericSneakers|PersonalitySneakers,9dcf9b0b76061d165d683072fa4a4e41
12/7/2023 10:17,12/7/2023 10:20,178,R_2ZCVhOrUhRL55q8,6,6,6,1363,5,4,5,1014,5,5,5,67,5,3,4,66,5,6,6,5,6,3,2,6,6,2,4,6,7,4,5,5,1,5,5,2,5,7,6,5,6,6,3,2,3,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Get ready to conquer the day with the ultimate shoe for go-getters. This Nike Sneaker is designed to keep up with your fast-paced lifestyle. Its sleek and stylish design comes with a technology that provides unparalleled comfort and support, so you can tackle anything that comes your way with ease. Whether you're hitting the gym or running errands, this sneaker has got you covered. It's time to up your game and step up to a shoe that can handle your busy lifestyle. Get yours now!","Looking for an unforgettable escape that doesn't require too much planning? Take a break from the everyday grind and explore Rome, one of Italy's most vibrant and captivating cities. With its stunning architecture, delicious food, and rich history, Rome has something for everyone. Stroll through the charming streets of Trastevere, indulge in some of the world's best gelato, or marvel at the ancient ruins of the Colosseum and Roman Forum. Whether you're looking for a laid-back weekend or a lively adventure, Rome is the perfect destination. Book your trip now and let the city's enchanting atmosphere do the rest.",Personality|Generic,PersonalitySneakers|GenericSneakers,c4a18ea9cdb16f1c2d8a3ab90eda7ba9
12/7/2023 10:17,12/7/2023 10:21,264,R_1LTMzEVIQ6nIDaS,5,6,5,701,6,6,6,788,5,3,4,28,5,4,5,30,6,7,4,7,3,3,1,3,4,6,5,5,7,6,4,3,1,5,5,5,3,7,6,6,6,6,5,1,2,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","Introducing the ultimate sneaker for those who want quality and simplicity in their footwear. Nike's new classic sneaker boasts a timeless design and features all the latest technology to ensure maximum comfort. Whether you're hitting the gym, strolling through the city, or just hanging out with friends, these sneakers are perfect for any occasion. With a classic look and feel, they're sure to compliment any outfit, making them the perfect addition to your everyday wardrobe. Get yours today and experience the perfect combination of style, comfort, and quality.","Escape to a city rich in history and culture where every corner unravels a story waiting to be explored. Spend a weekend immersed in the wonders of Rome, from the ancient ruins of the Colosseum to the intricate details of the Vatican. Indulge in delicious Italian cuisine while people watching at a quaint cafe, or take a stroll through the picturesque streets. With its enchanting charm and beauty, there's no better place to relax and unwind than Rome. Book your getaway today!",Personality|Generic,GenericSneakers|PersonalitySneakers,d9f4904e31e627af1f0aeead99b28416
12/7/2023 11:16,12/7/2023 11:21,284,R_2z6E05cYaydeR4h,7,5,4,341,7,7,5,1163,7,5,5,90,7,7,5,107,6,5,1,2,4,7,4,1,4,2,3,6,7,7,5,4,5,5,6,4,4,7,7,7,7,5,2,2,1,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Experience the beauty of Rome on a weekend getaway! Discover historic landmarks like the Colosseum and Vatican City, indulge in delicious Italian cuisine, and take in the vibrant culture. Stay in a luxurious hotel and enjoy breathtaking views of the city. Book your unforgettable Roman holiday now!","Looking for a sneaker that can keep up with your busy schedule? Look no further than the Nike [model name]. With its durable construction and reliable traction, this sneaker will keep your feet grounded and ready for anything. Perfect for the person who likes to stay on top of things, this sleek and stylish shoe is just what you need to take on the day. So why wait? Head to [store name] and grab a pair of Nike [model name] sneakers today!","Looking for a weekend getaway that will satisfy your desire for structure and organization? Look no further than Rome! From the iconic Colosseum to the stunning Vatican City, this ancient city is filled with history and culture waiting to be explored. With pre-planned tours and activities, you can rest easy knowing that your itinerary is taken care of. And with an abundance of delicious food and charming neighborhoods to wander through, you can indulge in your conscientiousness while still relaxing and enjoying the beautiful surroundings. Book your weekend getaway to Rome today and experience the perfect mix of adventure and relaxation.",Generic|Personality,PersonalitySneakers|GenericSneakers,875853baf18bab191c70d7378e38aa3b
12/7/2023 11:18,12/7/2023 11:22,275,R_sGr2H2NhZsSiIbn,3,3,4,800,2,2,2,600,2,2,2,40,5,5,5,60,4,4,1,2,6,2,1,2,2,1,4,5,6,5,5,4,2,7,6,2,5,7,4,7,5,1,2,2,1,2,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Step into confidence with the Nike Sneaker. This shoe is sleek, stylish and bound to make a statement. You'll feel a burst of energy from the moment you lace up until the end of your day. With the perfect balance of comfort and performance, the Nike Sneaker will have you thriving in any environment. Unleash your inner adventurer and take on any challenge with ease. Get ready to be the center of attention because the Nike Sneaker is here to help you shine. Don't settle for ordinary, go for the extraordinary and let the Nike Sneaker guide you every step of the way.","Feel the energy of an ancient city that never sleeps! Rome is waiting for you this weekend! Indulge in the vibrant atmosphere, socialize in piazzas over a cappuccino or a glass of wine, and get amazed by the splendid architecture at every corner. Meet new people, make new friends, and immerse yourself in the lively Italian lifestyle. Take long walks through the historic center, shop in trendy boutiques, try delicious local cuisine, and enjoy the magic of one of the most romantic cities in the world. Book your weekend getaway to Rome now and embrace the excitement of a city that never stops!",Generic|Personality,GenericSneakers|PersonalitySneakers,cdd03d65436ca0c81957f6f938927eed
12/7/2023 11:21,12/7/2023 11:25,221,R_1IQ65de3juNaGqE,6,6,6,420,6,5,5,318,5,4,5,42,5,4,5,42,5,6,5,3,7,1,1,5,3,1,5,6,7,6,6,5,1,3,6,1,1,7,6,7,5,3,2,5,1,1,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Introducing the latest Nike Sneaker - a fusion of art and athleticism. Experience the perfect blend of comfort and style with its sleek design and vibrant colors. Take your workouts to new heights with the shoes' advanced technology that provides superior support and cushioning. Whether you're hitting the gym or the streets, these sneakers will give you the confidence to explore new territories. Stand out from the crowd and express your unique style with Nike's newest creation. Step into the unknown and bring your creativity to life with these artistic and innovative sneakers.","Experience the magic of ancient Rome with a weekend getaway! Lose yourself in the labyrinthine streets, marvel at the stunning architecture, and indulge in the delicious cuisine. Immerse yourself in the vibrant culture and art scene, and discover the hidden gems scattered throughout the city. If you're someone who loves to try new things, explore different cultures, and embrace adventure, Rome is the perfect destination for you! Book your weekend getaway now and create memories that will last a lifetime.",Generic|Personality,GenericSneakers|PersonalitySneakers,49f5817ac2aa6cd57a36e8eca9ca391e
12/7/2023 11:24,12/7/2023 11:31,394,R_30hEleOxBxz7pKQ,6,5,6,803,5,6,6,896,5,4,5,82,5,4,4,88,5,5,2,2,7,6,6,5,4,2,5,4,6,6,4,3,2,4,5,2,2,6,6,6,6,5,2,2,2,5,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Looking for a sneaker that can keep up with your high-energy lifestyle? Look no further than the Nike [insert name of sneaker here]. With its bold design and unbeatable comfort, this shoe is the perfect choice for anyone who lives life to the fullest. Whether you're hitting the gym, exploring the city, or simply hanging out with friends, these sneakers will help you do it all in style. So why wait? Get your pair of Nike [insert name of sneaker here] today and start living life on your own terms!","Looking to satisfy your desire for adventure, excitement, and socialization? Come experience the vibrant city of Rome, where the energy never slows down and the opportunities for fun are endless. As a hub of activity, Rome offers attractions such as the Trevi Fountain, the Colosseum, and the Vatican City that are sure to keep you entertained all day long. And when the sun goes down, immerse yourself in the city's lively nightlife scene with delicious Italian cuisine, live music, and sizzling nightlife. Book now and let your extroverted side take center stage in the magical and vibrant city of Rome!",Generic|Personality,GenericSneakers|PersonalitySneakers,2cc799c1ceed4467493e5e52346e6f6f
12/7/2023 11:31,12/7/2023 11:35,264,R_12aseYFU9RYZLwT,1,1,2,301,4,3,4,499,3,1,3,50,4,4,5,70,6,5,6,4,5,5,3,6,2,2,4,6,6,6,5,3,3,2,6,4,3,6,5,5,5,5,2,5,2,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Experience the beauty of Rome on a weekend getaway! Discover historic landmarks like the Colosseum and Vatican City, indulge in delicious Italian cuisine, and take in the vibrant culture. Stay in a luxurious hotel and enjoy breathtaking views of the city. Book your unforgettable Roman holiday now!","Introducing the Nike Sneaker that will make your life easier. With its slip-on design, you can effortlessly slide your feet in and get on with your day. The durable material ensures that these sneakers can handle anything life throws your way. Plus, the sleek and stylish design means they can be worn with anything and everything. Don't waste any more time fumbling with laces, get the Nike Sneakers today.","Looking for a weekend getaway that's all about living in the moment? Join us for a whirlwind adventure in Rome! Leave your worries behind and indulge in some of the world's finest food, art, and culture. Our itinerary is flexible, meaning you can choose what you want to see and when. From strolling through charming piazzas to soaking up the sunshine in public gardens, this trip is all about embracing the here and now. Come join us and discover the magic of Rome!",Generic|Personality,GenericSneakers|PersonalitySneakers,98a7a4a8d00afac3a6f0bff41d1ee6a6
12/7/2023 11:37,12/7/2023 11:39,137,R_2eOnz9hadfMmzSS,5,5,4,1239,5,5,5,1515,4,4,3,74,5,5,5,136,4,3,2,5,5,5,7,3,2,3,4,2,5,5,5,4,6,5,4,3,4,3,6,3,6,4,7,4,3,3,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","Are you ready to stand out and make a bold statement? Look no further than the Nike [insert sneaker name here]. With its eye-catching design and superior comfort, this sneaker is perfect for those who want to make a strong impression wherever they go. Whether you're hitting the dance floor or hanging out with friends, the Nike [insert sneaker name here] will keep you looking and feeling great all day long. Don't settle for boring sneakers - upgrade to the Nike [insert sneaker name here] and unleash your inner confidence.","Come soak up the vibrant energy of Rome on a weekend getaway that's sure to leave you feeling energized and invigorated! With endless opportunities to explore, socialize, and indulge in all the best things this bustling city has to offer, you'll never run out of things to do. Visit iconic landmarks like the Colosseum and the Trevi Fountain, indulge in delicious Italian cuisine and wine, and dance the night away at Rome's hottest clubs and bars. Whether you're traveling solo or with friends, this is the perfect destination for those who crave excitement and adventure. Book your trip to Rome today and get ready to experience the thrill of a lifetime!",Personality|Generic,GenericSneakers|PersonalitySneakers,0b3ffc1914d70e777237417dd528f046
12/7/2023 12:07,12/7/2023 12:10,163,R_2fEaDx1P10AdFL0,3,3,3,250,3,4,3,249,2,1,2,15,2,1,1,15,3,4,3,4,5,4,5,5,4,3,4,4,5,4,5,6,4,4,4,3,4,5,4,4,4,2,5,4,5,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Introducing the latest addition to our range of Nike sneakers - designed to take your timeless style up a notch. With its classic silhouette and premium materials, this sneaker is perfect for those who appreciate understated elegance and all-day comfort. So whether you're running errands or hitting the pavement, step into these sneakers and experience the perfect blend of durability and style. Get yours now and let your feet do the talking!","Escape to the enchanting streets of Rome and journey through its rich history and classic charm. With its mesmerizing architecture, winding alleys and breathtaking views, Rome offers an unforgettable escape from the mundane. Discover the wonder of ancient ruins, enjoy delightful cuisine and indulge in a relaxed atmosphere. Immerse yourself in the greatness of Italian culture and experience Rome's unmatched beauty all at once. Come and unwind in the warmth of the Eternal City and enjoy a well-deserved weekend of peace and tranquility.",Generic|Personality,GenericSneakers|PersonalitySneakers,0b0bf3b7bad85769622aa6ec62062a02
12/7/2023 12:07,12/7/2023 12:11,218,R_3M3Dv4Shfk57MX7,6,6,6,1000,5,5,5,1000,5,5,5,75,2,2,2,50,2,6,2,6,6,5,3,6,3,3,5,2,6,2,4,5,2,5,2,3,2,5,6,5,6,3,5,2,6,3,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Get ready to step up your style game with the all-new Nike Sneaker! Built for those who aren't afraid to make a statement, these kicks are designed to turn heads wherever you go. With their bold design and eye-catching colors, you'll stand out from the crowd and make a lasting impression on everyone you meet. Perfect for the trendsetters and style icons among us, the Nike Sneaker is sure to become a staple in your wardrobe. So what are you waiting for? Lace up and show the world what you're made of!","Ready for a weekend adventure in one of the most vibrant cities in Europe? Come explore the historic streets of Rome, where every corner is filled with bustling cafes, lively piazzas, and rich history. Indulge in Italian cuisine, soak up the sun in one of the city's many beautiful parks, and dance the night away in some of Rome's hottest clubs. Whether you're meeting new people or experiencing the energy of the city on your own, this is the perfect trip for those who love to have fun and never stop exploring. Book your weekend getaway to Rome now and let the adventure begin!",Personality|Generic,GenericSneakers|PersonalitySneakers,9df2b6ac6ef34732b858870194fd93b2
12/7/2023 12:14,12/7/2023 12:18,243,R_1jBMXKr1iMzvABq,6,6,7,1602,7,7,7,2000,5,4,5,45,6,4,6,70,5,6,1,1,5,4,1,1,1,1,5,4,6,6,5,5,3,7,6,1,4,7,7,6,5,2,2,1,2,1,6,"Get ready to take on any challenge and push your limits to the fullest with Nike sneakers! Engineered with the latest technology, our sneakers offer superior comfort, support and style. Whether you're hitting the gym, running your favorite trail, or just taking it easy on the weekend, Nike sneakers deliver the perfect blend of performance and style. Don't settle for less, elevate your game with Nike today! #JustDoIt #NikeSneakers","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Introducing the Nike sneaker designed for those who demand the best. With advanced cushioning and durable materials, this shoe is perfect for the person who never misses a beat. Whether you're hitting the gym or running errands, this sneaker has the dependability you need to keep going. And with sleek style and a comfortable fit, you'll look and feel organized, even when your day is anything but. Upgrade your footwear with the Nike sneaker that's built to handle everything life throws your way.","Looking for a weekend getaway that will satisfy your sense of adventure and desire for structure? Look no further than the eternal city of Rome! With its rich history and cultural significance, Rome offers plenty of opportunities to explore and learn. But because we know you value organization and planning, we've put together a curated itinerary that will ensure you get the most out of your trip. From guided tours of the Colosseum and Vatican City to delicious meals at top-rated restaurants, we've taken care of every detail - leaving you free to relax, rejuvenate, and take in all the city has to offer. Book your trip to Rome today and experience the perfect blend of adventure and conscientiousness!",Generic|Personality,GenericSneakers|PersonalitySneakers,5eb280213bbe9c0d62c07cc9bce12155
12/7/2023 12:05,12/7/2023 12:18,788,R_1Ne0KA3Uqw2FGKU,6,6,6,250,5,5,5,199,4,4,4,40,3,3,3,40,5,6,5,7,6,5,4,6,5,4,3,4,6,3,4,4,5,4,2,4,5,5,4,6,4,6,6,5,6,4,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","Looking for a sneaker that can keep up with your busy and unpredictable life? Look no further than the Nike [insert sneaker name]! With its durable material and comfortable fit, you can tackle whatever the day throws at you without worrying about your shoes. Plus, the sleek design will keep you looking stylish without even trying. So if you're ready to step up your footwear game, try Nike [insert sneaker name] today!","Escape to the mesmerizing city of Rome this weekend and experience the ultimate getaway! It's the perfect opportunity to take a break from the humdrum routine and indulge in some fun and adventure. Immerse yourself in the rich culture and history of this captivating city, and delight in the scrumptious Italian cuisine. From exploring the ancient ruins to strolling through the charming streets lined with quaint cafes and shops, there is something for everyone. So kick back, relax and let Rome's splendor sweep you away!",Personality|Generic,PersonalitySneakers|GenericSneakers,30202dfb5f327da8538338c8ddb55926
12/7/2023 12:29,12/7/2023 12:33,268,R_sAPzE73l8UBE9s5,6,6,5,670,7,7,7,825,7,6,6,119,6,6,5,98,7,6,1,7,1,1,6,2,7,7,1,1,6,2,1,1,5,6,1,7,6,5,6,2,1,6,6,1,6,7,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","Introducing our latest Nike sneaker - the perfect blend of classic style and innovative design. With a timeless silhouette and durable construction, this shoe is the ideal choice for anyone who appreciates quality craftsmanship and wants a reliable pair of sneakers that will last for years to come. And of course, it features our signature Nike technology for maximum comfort and performance. Whether you're hitting the gym or just running errands around town, these sneakers will help you move with ease and style. Don't compromise on quality - choose the Nike sneaker that's built to last.","Discover the rich history and ancient sites of Rome on a weekend getaway! Explore the Colosseum, the Pantheon, and the Vatican, and enjoy the city's vibrant food scene. Get lost in charming streets and authentic Italian culture. This weekend adventure is perfect for anyone looking to try something new and embark on a journey of discovery. Book now and experience the beauty of Rome!",Generic|Personality,GenericSneakers|PersonalitySneakers,8ac39603e72f3121a1307780c2c82bb5
